x_mm,y_mm,r_mm,ekin_MeV
1.01104,-6.83157,13.6192,5.42915
-7.94358,3.7664,13.6193,5.46
-4.0916,-2.65516,13.6201,5.45082
-0.0438489,8.68348,13.6205,5.47657
-1.22985,5.72665,13.6208,5.43593
-5.72201,4.70063,13.6224,5.46885
-5.32042,2.37174,13.6238,5.44685
-0.151166,8.37907,13.6246,5.47208
-5.73604,-1.37094,13.6257,5.44826
6.44828,9.03848,13.6265,5.4523
8.60145,-0.659572,13.6276,5.44328
-8.87189,-2.96364,13.6294,5.42872
-0.287189,9.83626,13.6297,5.4675
-1.89918,6.40831,13.63,5.4305
-1.51665,-0.171333,13.6301,5.47638
-8.56558,3.82675,13.6302,5.44073
1.36218,-0.352382,13.6305,5.46085
-8.5224,-0.695378,13.6321,5.43886
-1.44115,-10.2392,13.6342,5.46842
2.63688,1.82697,13.6352,5.45667
11.5528,-2.85923,13.6364,5.46365
-13.9425,1.13995,13.6369,5.46048
-2.80761,-2.37393,13.637,5.48257
3.81186,6.30807,13.6387,5.48742
-8.28843,-2.62121,13.6397,5.45784
0.710681,-5.8717,13.6398,5.4345
-3.64531,-6.7887,13.6412,5.41336
4.30685,-7.56764,13.6416,5.42106
6.58168,0.486279,13.6419,5.46683
27.2833,-28.0001,13.6422,5.52832
-3.40164,-7.27654,13.6423,5.41851
-5.26673,-0.210593,13.6424,5.40201
-0.591791,6.14999,13.6435,5.46007
3.90035,-1.05656,13.6436,5.43288
2.61386,-7.95607,13.6442,5.45834
-2.34381,-7.76561,13.6448,5.44547
-1.17872,3.85346,13.6449,5.42415
0.202829,-1.25062,13.6465,5.46291
-3.8555,6.3915,13.6465,5.42769
3.46368,4.89897,13.6473,5.41993
1.11892,0.0180166,13.6495,5.46758
-1.46945,8.39502,13.6496,5.50098
-4.23706,3.64455,13.6513,5.46313
4.66447,1.97306,13.6515,5.45578
-8.68129,-2.16258,13.6519,5.45155
-4.32699,-5.27623,13.6521,5.4866
0.773773,0.965695,13.6525,5.46525
4.50501,-4.8552,13.6527,5.47279
3.64214,-9.32563,13.6528,5.45265
-7.18647,6.80961,13.6531,5.48444
0.269192,-7.12829,13.6537,5.44673
-8.14641,4.22393,13.6537,5.45826
-4.91677,-0.0974126,13.6545,5.41815
7.46889,-2.42269,13.6548,5.48894
-3.71562,3.90248,13.6551,5.41117
-10.2528,1.52109,13.6557,5.4265
1.14778,-1.24987,13.6559,5.45051
-7.18534,3.76543,13.656,5.49398
-7.63081,-5.06763,13.656,5.4548
-6.84769,2.09568,13.6565,5.44912
6.42156,4.95024,13.6566,5.45233
-10.4451,6.49292,13.6591,5.46184
-1.77264,-5.76224,13.6594,5.44104
0.708079,11.5655,13.6594,5.41795
1.61244,7.14178,13.66,5.41726
-5.69823,8.08641,13.6606,5.45863
8.3925,1.8422,13.6611,5.44064
0.146037,-5.59594,13.6626,5.47596
-6.28107,5.80219,13.6627,5.47594
3.15929,-5.95532,13.6629,5.43286
-3.90144,-18.5991,13.6647,5.43145
-1.30396,5.69136,13.6659,5.46203
9.0363,2.94254,13.6661,5.44468
11.8623,3.5867,13.667,5.48389
-7.91311,2.08796,13.6672,5.43826
0.211128,-1.22305,13.6682,5.47045
0.695484,9.17187,13.6689,5.44093
-0.0657773,-7.39014,13.6699,5.46006
6.59449,0.977753,13.67,5.41167
-3.82932,-6.01404,13.6713,5.47926
3.66047,2.81205,13.6723,5.42035
-1.70047,-3.45651,13.6724,5.43554
8.09556,5.71233,13.6727,5.45963
-3.48362,-5.39656,13.6731,5.44672
0.371135,2.74329,13.6736,5.45721
5.48882,-4.9533,13.6741,5.45972
-5.9164,-5.93996,13.6759,5.43237
6.37271,-5.76082,13.6771,5.4921
5.66685,7.26657,13.6773,5.4705
-11.8152,-2.59691,13.6775,5.40916
2.00777,-8.94817,13.6787,5.46889
0.933644,-8.47317,13.6796,5.45111
-2.28613,-4.93267,13.6814,5.40847
-2.11619,7.72624,13.6832,5.49312
7.71661,-6.41362,13.6835,5.43047
-2.87126,0.845681,13.6836,5.40052
1.17439,-5.18386,13.6836,5.44782
-2.53531,4.562,13.6843,5.41483
-2.09035,-2.96546,13.6854,5.48978
-0.730044,-9.95234,13.6871,5.43696
-1.94464,15.3197,13.6878,5.42748
1.38141,0.354392,13.6879,5.42138
2.83425,-7.23843,13.688,5.46143
0.0938187,3.30621,13.6899,5.49039
-7.10527,2.87128,13.6904,5.41695
4.5496,2.75731,13.6913,5.407
-3.17413,-0.685297,13.6923,5.43747
0.94364,-12.0869,13.6932,5.47196
-5.38996,-6.92989,13.6943,5.43754
0.779234,7.18361,13.6962,5.45315
1.03525,3.36107,13.6964,5.45933
8.7787,5.39236,13.697,5.47706
5.06247,5.44489,13.6974,5.43486
5.00035,1.99116,13.6977,5.43538
-7.26215,10.6029,13.6978,5.44512
-0.944402,-6.34822,13.6981,5.45583
6.93639,3.84825,13.6982,5.43852
-2.99647,4.66362,13.7004,5.44885
1.62907,8.50006,13.7012,5.45754
5.69276,-10.3667,13.7024,5.43166
4.0857,4.43509,13.7027,5.44404
3.97718,-0.997234,13.7038,5.47109
-5.21718,1.61925,13.704,5.48026
6.00663,7.10232,13.704,5.44716
-0.277806,4.51702,13.7047,5.44453
-3.58813,1.19337,13.7054,5.44315
10.6378,-3.87274,13.7056,5.47293
-5.28546,1.51164,13.7057,5.44657
7.24823,8.57605,13.7065,5.45318
-6.14756,-1.23035,13.707,5.40065
9.99242,-3.64187,13.7072,5.46692
5.61085,-5.81581,13.7073,5.51381
-1.65712,5.12757,13.71,5.44429
-0.673329,10.6366,13.7108,5.45927
7.40303,5.21741,13.7112,5.41474
3.5087,-8.29072,13.7125,5.45903
-7.886,11.6055,13.7127,5.47382
4.14802,-3.19889,13.7136,5.47373
7.28476,1.26774,13.7138,5.45163
-1.89539,-1.26791,13.7144,5.43707
5.54791,6.36719,13.7146,5.46732
-10.53,-0.0866075,13.7148,5.48206
-5.8051,1.1642,13.7153,5.48421
2.12872,6.95469,13.7172,5.45226
-0.0107235,4.05752,13.7181,5.47828
-5.93658,6.20545,13.7182,5.46675
-0.963375,3.28963,13.7185,5.46417
-9.2248,2.43304,13.7186,5.43696
-3.66846,-3.96959,13.7188,5.45099
4.02763,3.6392,13.7188,5.43941
0.65044,-3.69128,13.7203,5.45754
-7.62519,-0.956249,13.7204,5.39729
-0.286205,9.60552,13.7206,5.45033
-6.94504,-4.80833,13.7208,5.41922
1.42547,3.49492,13.7215,5.46224
-3.6029,-3.80248,13.7215,5.43261
1.55892,-2.8267,13.7217,5.49815
-4.47013,-1.28784,13.7219,5.43618
4.04757,7.35304,13.7224,5.47884
-4.89229,-0.610581,13.7226,5.4373
-8.19186,-0.0799128,13.723,5.45376
-0.639209,4.0237,13.7244,5.44611
4.78522,-7.4204,13.7253,5.46869
6.76129,1.22827,13.7256,5.46774
-7.88496,7.12298,13.7266,5.44286
0.0359135,-5.8334,13.7268,5.45412
-6.13417,-4.00644,13.7278,5.42535
4.30693,-0.840051,13.7283,5.42354
-4.38445,1.29383,13.7286,5.48033
-0.586835,3.52499,13.7291,5.44175
-1.01698,-11.1405,13.7301,5.46907
7.59985,-0.777822,13.7305,5.45862
-6.38895,5.29353,13.7311,5.43393
-3.94007,1.52029,13.7313,5.4455
-3.33166,7.11375,13.7322,5.42316
2.03606,-1.64751,13.7327,5.44394
-9.6908,1.87299,13.7348,5.43276
4.14966,-8.13791,13.7354,5.4203
-3.22525,7.56237,13.7359,5.46586
6.83067,2.00785,13.7364,5.44835
-3.87043,-6.8541,13.7371,5.45667
5.15523,-0.0465085,13.7396,5.44069
9.4952,-0.0425731,13.7397,5.44056
-6.91528,3.25341,13.7419,5.46153
0.152492,13.5453,13.7421,5.46338
0.207647,-1.81616,13.7427,5.42559
7.01575,-3.49468,13.7427,5.44335
8.4682,-4.43973,13.744,5.45401
-0.174754,-5.46637,13.745,5.44008
-3.57429,2.10467,13.7454,5.4475
9.47179,-1.95464,13.7461,5.43628
-5.07129,4.72951,13.7471,5.43895
-4.11807,-0.126749,13.7475,5.43356
7.8658,-7.05283,13.7488,5.42191
10.2441,0.795764,13.7488,5.45244
6.92523,7.05333,13.7505,5.41074
4.28119,6.42358,13.7516,5.44491
4.89772,2.80924,13.7528,5.4353
-6.85864,2.73692,13.7539,5.43785
7.36489,-3.26612,13.7539,5.46795
-0.978095,-6.78668,13.7559,5.42336
-10.4782,1.96127,13.7565,5.45955
3.67319,6.83195,13.7576,5.44254
6.18875,-10.8547,13.7584,5.42302
0.234965,3.78658,13.7591,5.45847
-2.28621,-12.3737,13.7614,5.45148
-7.0024,-14.1154,13.762,5.4962
1.36706,0.946262,13.762,5.46008
9.5909,6.4548,13.7634,5.47893
-1.11022,0.458262,13.7648,5.41879
-0.167977,11.7568,13.7658,5.42129
4.55508,-2.47359,13.7661,5.4692
-0.770587,-7.51337,13.7662,5.42336
-27.7078,11.2217,13.7672,5.43911
-10.0615,-2.18056,13.7679,5.45856
8.59847,-0.936394,13.7693,5.40084
0.0498388,-9.81779,13.7725,5.43687
-5.68054,0.920112,13.7729,5.48306
-4.66034,-0.48389,13.7738,5.42345
-5.68722,-7.96985,13.7746,5.46478
-0.753733,-2.07849,13.7755,5.45538
7.83119,2.50749,13.7767,5.44395
5.38128,-1.97945,13.778,5.45864
1.39719,4.72108,13.7782,5.42225
5.4785,-4.11069,13.7791,5.4083
-3.52726,-7.71017,13.7794,5.46314
10.7646,-4.6965,13.7798,5.4795
-7.78107,-0.256067,13.7808,5.4637
-0.620881,6.46396,13.7814,5.45289
6.04472,6.03157,13.7821,5.44287
-3.65191,2.9229,13.7836,5.43142
9.8454,-2.56136,13.784,5.46567
7.6078,3.36844,13.7844,5.46412
3.94964,1.82428,13.7852,5.45021
-3.2386,7.24899,13.7856,5.47553
-3.65996,-1.59986,13.7857,5.46321
4.7757,-1.6584,13.7861,5.47482
-5.44654,-9.4733,13.7868,5.44623
-4.53886,1.90887,13.787,5.45819
7.27567,-0.497789,13.7873,5.477
6.8916,4.59027,13.7889,5.4463
10.872,-2.63569,13.789,5.44273
13.6865,4.02295,13.7891,5.47416
-3.3992,-0.216498,13.7896,5.51847
-8.61181,-2.7293,13.7899,5.4905
0.210979,-5.31065,13.7902,5.43758
-3.93883,-4.1537,13.791,5.43401
10.5732,-3.46362,13.7914,5.46085
0.928546,8.9155,13.7918,5.44924
7.40154,-5.64284,13.7928,5.4333
0.0277503,6.49973,13.7936,5.4753
-4.22027,-4.04489,13.7949,5.45893
-4.51023,-4.19118,13.7968,5.44464
10.7005,20.3987,13.7968,5.41494
-11.1615,-5.0842,13.7991,5.46128
2.11378,5.91236,13.8004,5.44945
-9.7534,-1.27519,13.8007,5.46967
3.88768,-3.65508,13.8012,5.44223
5.50038,-1.2885,13.8015,5.45536
3.50556,7.29449,13.8018,5.42377
-8.27301,3.55095,13.8022,5.44367
-1.68544,7.21394,13.8023,5.46312
21.96,-66.8172,13.8028,5.67443
4.30325,3.90267,13.8032,5.47479
-0.347286,2.09665,13.8069,5.45879
-8.52231,2.17538,13.8077,5.47032
-4.3029,2.73043,13.8139,5.44124
-8.0585,-2.0202,13.8146,5.45346
4.51424,-8.34405,13.8148,5.45542
2.31408,2.24272,13.8155,5.47432
-0.720854,-10.0816,13.8163,5.42197
1.92105,0.220505,13.8177,5.44222
1.12794,-5.27171,13.818,5.44593
0.737739,5.97446,13.8182,5.45184
-2.49703,0.065805,13.8183,5.44031
-0.277425,2.89597,13.8186,5.45455
6.37722,4.86719,13.8198,5.48234
-5.28764,6.98054,13.821,5.48299
-2.08786,9.90001,13.8227,5.43449
7.98831,-4.09652,13.8241,5.47068
5.21238,-9.09426,13.8287,5.44424
6.93303,5.78147,13.8294,5.43215
-0.00452086,-6.60644,13.8298,5.46782
-5.53834,-5.78253,13.8302,5.45314
1.82749,0.787229,13.8308,5.47681
-0.231325,5.43592,13.8308,5.42265
7.25899,2.08898,13.8314,5.43581
4.40955,-7.03813,13.8315,5.42819
1.686,-1.7353,13.8317,5.38543
0.706005,-6.67597,13.8328,5.43486
-2.11183,-6.59181,13.8329,5.43454
2.88269,2.85667,13.833,5.43741
-1.18079,1.83141,13.8332,5.46578
2.95069,-7.68599,13.8341,5.4838
5.68359,5.28506,13.8349,5.46625
-0.0735823,8.65666,13.8355,5.43693
10.2267,2.97528,13.8358,5.4555
1.83412,7.77013,13.8364,5.47561
4.13398,-6.17475,13.8366,5.45882
-11.5451,7.0116,13.8368,5.49737
-6.1023,2.0623,13.8384,5.4569
2.78921,5.8495,13.8392,5.43413
-2.41425,1.96335,13.8432,5.4794
-0.290057,-2.28419,13.8436,5.44041
1.97282,-6.48797,13.8444,5.42565
-6.15667,0.0741408,13.8452,5.4409
6.79401,0.151976,13.8455,5.37002
3.35472,-12.9361,13.8459,5.47789
-4.11216,7.22698,13.8461,5.44878
-0.406435,0.165112,13.847,5.47364
5.95915,4.85711,13.8485,5.46571
8.2781,-1.96013,13.8494,5.43486
3.28492,0.493787,13.8512,5.44119
5.55614,-0.0295438,13.8528,5.45431
-6.9876,10.7042,13.8536,5.43825
-0.37843,0.233601,13.8539,5.43021
-2.72652,-7.97769,13.856,5.45649
-4.1499,5.65408,13.8563,5.44385
0.704415,-11.0628,13.8569,5.43256
0.473935,4.41953,13.857,5.46678
3.43976,7.22287,13.8581,5.43456
-0.934619,-0.264328,13.8588,5.46333
0.454219,5.99701,13.8595,5.43846
-7.07895,-1.85646,13.8599,5.45673
3.07842,-3.51816,13.8601,5.49297
9.51185,-4.00738,13.8612,5.4434
5.70432,1.15445,13.8613,5.45035
1.28293,11.901,13.8621,5.41996
-5.29026,4.56737,13.8626,5.4847
-3.11546,8.72614,13.8634,5.43451
-0.647437,-8.1258,13.8635,5.46853
-14.8633,-0.771631,13.8642,5.47081
5.37018,-8.00974,13.8646,5.44549
3.52229,-7.65656,13.8647,5.44763
9.63095,-2.72769,13.8664,5.4475
4.24417,-5.35591,13.8672,5.44727
-8.05761,5.46365,13.8696,5.46416
-6.84441,13.3083,13.8699,5.45296
6.2022,8.18708,13.8708,5.4676
-0.401096,-6.18944,13.871,5.43799
3.15952,4.63226,13.8721,5.41823
-4.9078,-3.64887,13.8739,5.46634
3.12787,2.59839,13.8747,5.41279
-2.90687,-0.489794,13.8759,5.48604
0.101457,-0.0339024,13.8762,5.4446
-5.146,-0.350401,13.8771,5.44955
0.837836,4.56889,13.8796,5.40661
-4.34377,6.71201,13.8799,5.49006
0.576682,-4.55002,13.8813,5.44296
-12.2172,-6.17995,13.8834,5.46565
7.41793,1.99921,13.8841,5.42354
-4.50556,2.58973,13.8842,5.47173
-7.15029,-0.26147,13.8858,5.46631
10.6037,-3.7738,13.8863,5.3922
7.71256,-7.99068,13.8867,5.49598
-6.97401,-5.68776,13.8872,5.42629
-5.5616,7.94874,13.8872,5.43306
-2.95994,-4.53144,13.8879,5.43983
-0.0392552,6.81301,13.8883,5.45387
9.31432,0.276076,13.8884,5.45791
5.79663,-1.27777,13.8896,5.43312
3.00334,1.7583,13.8896,5.45068
5.65692,-2.39003,13.891,5.47671
-8.97537,9.88582,13.892,5.41317
-4.58794,1.44659,13.8931,5.4404
4.3264,-4.51368,13.8936,5.46675
-3.22344,5.4623,13.8993,5.42002
0.569785,2.28745,13.9002,5.47448
8.27607,10.3284,13.9021,5.46309
10.4265,-0.352906,13.9022,5.42456
5.32803,5.43265,13.9033,5.47087
2.91003,7.31821,13.9038,5.46676
-5.00143,-2.43519,13.905,5.46224
3.21075,0.302451,13.9061,5.48287
0.463316,-7.61892,13.9085,5.44709
1.67689,-7.57865,13.9094,5.47175
-4.22838,3.15579,13.9096,5.42494
-2.22146,-13.7123,13.9099,5.44132
0.362138,0.0241732,13.9112,5.48016
6.08595,-3.44881,13.9122,5.44673
-0.44145,-10.5923,13.9122,5.48614
8.17839,2.45696,13.913,5.45568
1.08914,-6.46353,13.9132,5.45606
-1.0801,-3.64602,13.9133,5.47826
-7.57987,2.24904,13.9145,5.42411
8.74354,-0.158906,13.9148,5.41066
2.32917,12.3412,13.9151,5.47522
6.17013,-2.91384,13.9161,5.51377
6.11861,5.64567,13.9163,5.44537
2.49327,-9.56867,13.9168,5.45206
-2.95618,2.00947,13.9173,5.42592
-5.98521,-3.35429,13.9179,5.42933
0.0317816,2.1661,13.9197,5.44285
-11.4361,1.08974,13.9206,5.42686
-11.0326,3.3135,13.9207,5.4834
-2.79915,-3.33975,13.9222,5.43643
0.832928,-7.05592,13.9224,5.43955
1.8544,7.40957,13.925,5.45792
4.17049,-4.00875,13.9259,5.47968
22.7833,4.69534,13.926,5.44563
-4.04478,-9.32309,13.9269,5.47852
1.47484,5.97341,13.9269,5.4771
-5.78799,3.39557,13.9271,5.42424
-0.257341,0.329808,13.9275,5.4976
3.9008,3.02726,13.9279,5.4743
0.328309,-7.93655,13.9295,5.48896
-5.80364,-0.708158,13.9306,5.45794
3.00785,-3.28492,13.9324,5.43209
-4.79491,-4.6883,13.9329,5.46879
2.64444,4.47718,13.9343,5.43847
1.97484,1.62837,13.9366,5.44565
1.809,11.0688,13.9368,5.48198
-11.4969,3.8097,13.9375,5.46733
-5.2979,-4.0326,13.9386,5.41627
-1.54436,0.276202,13.9405,5.46064
3.17917,5.4785,13.9412,5.49472
4.57977,7.73472,13.9419,5.47995
-4.45622,0.211598,13.9442,5.44588
-6.68848,-3.32552,13.9443,5.45469
7.98845,-2.64617,13.9452,5.44844
-2.99331,5.34575,13.9453,5.46162
3.82399,3.41339,13.9453,5.42458
-0.499533,-2.82421,13.9463,5.43872
-0.935722,5.82839,13.9464,5.47776
-2.91325,-11.9998,13.9485,5.48117
1.54848,-0.44222,13.9492,5.43097
10.0599,-5.0341,13.9492,5.46409
-5.56223,6.97852,13.9494,5.45327
-7.22418,-7.08322,13.9506,5.44608
-1.05567,2.09075,13.951,5.45843
8.2676,-6.61281,13.9541,5.46713
-5.84681,10.8481,13.9558,5.48648
-3.59373,1.63599,13.957,5.44592
-9.20625,3.2571,13.9573,5.43447
-3.67286,11.1027,13.9596,5.44139
1.84237,-3.24158,13.9602,5.46257
4.33119,-4.05184,13.9611,5.43491
-0.871829,6.93004,13.9635,5.44384
1.52249,0.248114,13.9636,5.49546
-1.34088,7.50833,13.9639,5.44352
-8.11747,-4.91465,13.9642,5.46638
-3.32094,8.63939,13.9651,5.48887
7.91128,-8.75703,13.9659,5.43119
-4.21405,12.0052,13.9665,5.41927
9.18735,-7.44559,13.9671,5.47871
11.1186,-2.08107,13.9675,5.44067
-3.97188,7.46019,13.969,5.42241
0.289725,8.76324,13.9702,5.45028
-10.2706,-2.50423,13.9716,5.48893
-0.3753,-8.54449,13.9718,5.44507
4.9676,0.443229,13.973,5.44807
3.3225,-3.49748,13.9734,5.3978
18.0118,0.655743,13.9736,5.47322
7.29273,-6.51938,13.9742,5.47926
6.38634,-8.63424,13.978,5.46044
-8.64043,3.87778,13.9783,5.43706
1.70904,-0.944593,13.9785,5.42729
3.76025,5.12549,13.9799,5.47778
9.31353,3.47986,13.9811,5.47075
-5.7924,12.3451,13.983,5.46278
2.89877,8.72898,13.9882,5.46813
-2.66615,-4.24819,13.9885,5.40307
5.54772,1.67434,13.989,5.47703
10.1363,-1.36524,13.9897,5.4453
0.912646,-0.0987711,13.9903,5.43253
-5.71832,-6.08111,13.9909,5.45303
-3.48182,5.13196,13.9913,5.48596
-2.4959,-12.0771,13.9922,5.46379
-3.57671,3.09422,13.9938,5.42608
-6.83327,1.15414,13.9951,5.40913
2.18286,1.50371,13.9956,5.42816
4.71814,-6.38528,13.9959,5.43859
5.30945,7.31862,13.9963,5.49096
-2.42527,-0.429586,13.9964,5.45787
2.12586,-7.83915,13.9966,5.42757
-6.13306,8.37411,13.9984,5.42237
-2.6716,4.9605,13.9997,5.44858
8.70033,1.36095,14,5.47683
-2.94038,2.13325,14.0013,5.40508
-7.01262,6.69773,14.0046,5.44838
17.4298,-5.07801,14.007,5.43638
-6.08451,5.24527,14.0077,5.45258
-2.7973,1.77178,14.0092,5.42354
-3.32756,-2.09016,14.0097,5.4534
-2.17444,-10.2706,14.0102,5.41697
0.0787987,7.37538,14.0107,5.42508
-1.56251,2.82422,14.0118,5.4766
0.48421,4.33016,14.0119,5.45257
-6.09557,-1.3665,14.012,5.45408
-0.887553,8.38995,14.0177,5.45071
-1.33372,-6.65039,14.0196,5.46139
5.36727,-3.96691,14.0203,5.44539
-9.04362,-0.914278,14.021,5.47651
-3.21718,1.8362,14.0222,5.45718
-8.42448,3.59843,14.0246,5.43641
-19.7834,14.7619,14.0251,5.47835
1.49195,2.0942,14.0252,5.37221
-5.18204,-5.7089,14.0255,5.46988
2.10865,9.17903,14.028,5.44947
-0.291892,5.42147,14.0284,5.48724
-10.2788,3.25482,14.0285,5.49045
4.85723,-7.58671,14.0286,5.42902
-1.61401,0.768917,14.03,5.45917
5.20284,6.62212,14.0313,5.48685
6.23813,-5.29762,14.0314,5.40343
-3.85402,-8.63713,14.0321,5.44429
1.47684,-3.56505,14.0322,5.4766
-5.30225,-4.83533,14.0331,5.46594
0.851165,-2.60198,14.0332,5.43244
6.77219,2.63479,14.0339,5.44045
-0.607554,-1.5802,14.034,5.48144
-1.06603,-2.73111,14.0347,5.45624
-3.69681,-5.89921,14.0348,5.47504
7.26801,-3.73159,14.0359,5.43654
-1.49412,-9.17176,14.0369,5.43211
4.70633,0.388795,14.0374,5.48838
1.83722,-0.469071,14.04,5.45844
5.56819,-9.99285,14.0404,5.47502
1.2834,-8.55785,14.0419,5.45592
-1.58635,-8.59996,14.0422,5.42909
3.12748,-9.80278,14.0455,5.43631
1.56775,-8.2044,14.0474,5.46241
0.244443,-2.46842,14.049,5.42535
-6.45315,-10.1912,14.0498,5.44753
-8.33066,0.269825,14.05,5.42635
3.24507,2.3469,14.0514,5.45696
1.94518,-5.31017,14.0515,5.45023
2.578,-2.68264,14.0524,5.42056
-8.04085,-6.12823,14.0543,5.40606
1.7114,3.81408,14.0549,5.44957
-6.79941,1.25588,14.0552,5.43146
-5.4046,-2.16649,14.0554,5.49012
4.9127,-5.52329,14.0555,5.48297
-2.31512,-11.642,14.0572,5.51764
-10.4107,-1.50957,14.0576,5.47673
-6.53564,-1.08132,14.0576,5.43277
2.52625,4.33309,14.0576,5.44228
4.77753,-3.4103,14.0579,5.47266
-5.67361,4.72411,14.0588,5.40796
1.73086,1.10453,14.0603,5.49729
0.0417698,-7.86758,14.061,5.46584
8.67941,-0.114802,14.0634,5.43689
-3.09313,-4.14499,14.064,5.44773
-7.40928,1.78328,14.0641,5.42977
-6.44117,8.51859,14.0652,5.4642
9.93747,-14.4556,14.0683,5.44638
7.99921,2.57435,14.071,5.38495
-1.34423,3.86279,14.0712,5.43328
-2.60292,7.81437,14.0714,5.46574
-10.9428,0.855855,14.074,5.42653
0.880254,-10.6623,14.0741,5.41709
1.47186,2.20177,14.0759,5.40601
-7.53247,6.82454,14.0761,5.42848
-1.19648,-0.23361,14.0771,5.4791
1.02664,-0.743035,14.0788,5.4602
4.11026,3.56606,14.0809,5.47155
7.07072,-10.5174,14.0826,5.40819
6.23683,3.30865,14.0843,5.44289
-2.64361,6.06705,14.0851,5.45727
9.9614,3.55741,14.0872,5.4886
6.68678,1.07029,14.0896,5.47235
-1.59467,4.86081,14.0926,5.42672
-8.5536,-7.32785,14.0935,5.47886
-1.68644,-1.64708,14.0939,5.44287
-1.14042,-9.94086,14.0942,5.43681
4.76069,3.64748,14.0952,5.43826
-4.15252,4.24281,14.096,5.4093
0.25166,-6.99622,14.0965,5.44507
9.65052,-4.59342,14.0969,5.45537
-1.08661,8.09217,14.0986,5.44393
-0.956622,-2.2102,14.0995,5.40128
9.81785,-0.00897521,14.1002,5.45815
-5.66746,1.09776,14.1011,5.45616
-3.63565,-9.67224,14.1015,5.4456
1.97066,6.45977,14.1032,5.44431
0.129659,-7.53688,14.104,5.44125
2.81214,-10.0465,14.1041,5.47662
5.61958,2.89463,14.1048,5.44179
6.23393,-0.414311,14.1049,5.46231
-1.51249,-1.14295,14.1055,5.44983
-0.0372025,5.16527,14.106,5.41951
-7.0141,3.17558,14.1096,5.43987
3.95402,6.39596,14.1121,5.41479
0.966924,7.89081,14.1123,5.46541
-3.43584,-10.3702,14.1132,5.46633
-1.07316,2.45061,14.1134,5.45874
0.568882,7.49731,14.1148,5.47567
-4.32321,-9.2544,14.1163,5.47057
-0.0073105,2.74148,14.1182,5.45256
-5.03448,-6.12775,14.1183,5.45564
-5.80194,-0.132308,14.1183,5.41225
9.7677,-1.88108,14.119,5.46529
-0.596269,10.1154,14.1223,5.48784
6.66894,-0.603549,14.1228,5.47321
5.59556,4.02587,14.1254,5.45533
-5.96299,-7.42975,14.1257,5.46066
-6.12259,-1.75494,14.126,5.44271
12.0956,5.82862,14.127,5.43426
1.89721,-2.25317,14.127,5.47091
5.524,-5.67925,14.1278,5.41852
-3.56023,0.689396,14.1284,5.46641
7.7286,-3.75532,14.1301,5.45832
-0.498239,-6.91726,14.1308,5.49384
3.28688,-5.86673,14.131,5.46097
1.67604,10.5897,14.1314,5.49464
0.218517,5.12072,14.1322,5.46629
-1.33045,4.29946,14.1332,5.45572
-0.283478,-2.85967,14.1338,5.44602
2.86385,8.50233,14.1359,5.45232
-6.55176,5.429,14.1363,5.46309
4.8814,-0.650463,14.1369,5.48399
-2.05688,-13.4383,14.1373,5.42738
-0.456541,-6.87025,14.1375,5.43099
-7.85497,-3.71675,14.138,5.48094
-0.207868,-3.08351,14.1416,5.45658
-1.37027,3.51303,14.1422,5.46163
6.57571,0.25028,14.1429,5.47834
3.63239,-11.7475,14.1433,5.4193
-1.0136,-4.6335,14.1451,5.45719
-2.41006,8.50107,14.1474,5.40817
-8.24288,0.0315967,14.1489,5.49043
3.78083,-5.90205,14.1498,5.44427
8.46044,-4.49119,14.1506,5.47223
-6.39324,-4.57616,14.1508,5.46061
-3.85077,2.5055,14.1516,5.4939
8.27329,5.11141,14.1525,5.4446
4.55678,3.10102,14.1533,5.48064
-0.660285,-2.58076,14.1545,5.45321
-3.73429,5.5944,14.1585,5.38265
5.71771,3.58103,14.1606,5.43133
8.66015,-6.83926,14.1615,5.45239
3.97894,5.66666,14.1615,5.48997
-2.15706,-7.12798,14.1617,5.43939
0.989289,10.8819,14.1632,5.4616
12.1866,-0.510265,14.1637,5.42941
4.08424,7.60484,14.1641,5.46065
-0.929287,11.0238,14.1664,5.45094
-17.0312,0.454181,14.1673,5.5088
-0.294907,-2.38969,14.1676,5.41642
2.74553,-1.33184,14.1698,5.45263
2.27354,7.32976,14.1698,5.44359
-1.03535,-4.45579,14.1698,5.45811
7.03937,8.08477,14.1716,5.49978
7.29604,-1.9269,14.1733,5.43422
3.62415,-1.41398,14.1738,5.40875
1.32294,1.28728,14.175,5.46343
-1.95402,-2.73603,14.176,5.4746
-5.98093,7.37698,14.1761,5.46984
-2.23252,6.20992,14.1775,5.43357
-20.288,-71.6228,14.178,5.74079
-3.28227,0.182889,14.1781,5.45445
-1.16851,-3.15263,14.1798,5.45088
4.33156,-2.42491,14.1801,5.45868
4.11328,-6.64478,14.1805,5.43116
-0.277292,-3.76309,14.1825,5.45093
4.70895,0.777838,14.1841,5.46503
-19.5511,-68.727,14.1866,5.67404
-4.04116,-2.90172,14.1875,5.41515
0.607882,2.19028,14.1893,5.41184
5.95707,-2.90787,14.1913,5.42736
2.80865,2.92383,14.1914,5.3881
-1.13148,-4.85904,14.1939,5.46756
3.18375,-2.30269,14.1945,5.48606
-1.55567,-6.50813,14.1948,5.42869
3.13509,4.54703,14.1949,5.40843
1.68324,-3.90468,14.1959,5.4459
-6.79247,3.37711,14.197,5.46914
-3.44231,-4.24339,14.1976,5.47436
